<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,10,20180928,17:10,201.3600000,201.6600000,200.7000000,201.1900000,2509720
SBER,10,20180928,17:20,201.1900000,201.8800000,201.0000000,201.6800000,1742560
SBER,10,20180928,17:30,201.6800000,201.8800000,201.2500000,201.3900000,1233160
SBER,10,20180928,17:40,201.3900000,202.1800000,201.3800000,201.9900000,1004170
SBER,10,20180928,17:50,201.9900000,202.7500000,201.9900000,202.7000000,2144300
SBER,10,20180928,18:00,202.7100000,202.8000000,202.1500000,202.4800000,685850
SBER,10,20180928,18:10,202.4800000,202.9400000,202.4800000,202.8700000,1594520
SBER,10,20180928,18:20,202.8700000,203.2000000,202.7000000,202.7800000,1759950
SBER,10,20180928,18:30,202.7600000,203.3000000,202.7600000,202.9300000,3193520
SBER,10,20180928,18:40,203.3200000,203.3200000,203.3200000,203.3200000,2526210
SBER,10,20181001,10:00,204.5000000,204.8200000,203.8000000,203.9200000,5391310
SBER,10,20181001,10:10,203.8800000,204.0200000,203.1500000,204.0000000,2875450
SBER,10,20181001,10:20,204.0000000,205.2500000,203.5900000,204.5100000,3402300
SBER,10,20181001,10:30,204.5200000,204.6200000,203.7700000,204.1400000,1018780
SBER,10,20181001,10:40,204.2000000,204.4400000,203.4000000,203.4000000,1391640
SBER,10,20181001,10:50,203.4600000,204.2900000,203.0100000,204.1400000,1344240
SBER,10,20181001,11:00,204.1600000,204.6500000,203.9200000,204.4100000,1276790
SBER,10,20181001,11:10,204.4000000,204.8600000,204.1100000,204.3000000,1149240
SBER,10,20181001,11:20,204.3400000,204.5400000,204.1000000,204.3900000,610450
SBER,10,20181001,11:30,204.4900000,204.6500000,204.1300000,204.2600000,648900
SBER,10,20181001,11:40,204.3200000,204.4900000,204.0300000,204.2800000,659030
SBER,10,20181001,11:50,204.2600000,204.3600000,204.0000000,204.2600000,669560
SBER,10,20181001,12:00,204.2600000,204.3100000,203.4500000,203.6700000,1067890
SBER,10,20181001,12:10,203.6300000,203.6900000,203.0000000,203.6900000,1439550
SBER,10,20181001,12:20,203.6600000,203.9000000,203.4600000,203.8000000,443810
SBER,10,20181001,12:30,203.7700000,204.0900000,203.6700000,203.8000000,489930
SBER,10,20181001,12:40,203.8500000,203.9300000,203.5600000,203.6000000,842260
SBER,10,20181001,12:50,203.6600000,203.8400000,203.2600000,203.5100000,1056290
SBER,10,20181001,13:00,203.4700000,203.5600000,203.1500000,203.5000000,404820
SBER,10,20181001,13:10,203.4900000,204.3000000,203.4900000,204.0500000,753140
SBER,10,20181001,13:20,204.1000000,204.3500000,204.0000000,204.0800000,497670
SBER,10,20181001,13:30,204.0300000,204.4200000,203.9900000,204.4100000,634370
SBER,10,20181001,13:40,204.4200000,204.4500000,204.1300000,204.1900000,238870
SBER,10,20181001,13:50,204.2000000,204.2600000,203.8700000,204.1800000,340760
SBER,10,20181001,14:00,204.1400000,204.2800000,204.0000000,204.0900000,248140
SBER,10,20181001,14:10,204.0700000,204.0900000,203.6100000,203.6700000,386460
SBER,10,20181001,14:20,203.6900000,203.8300000,203.5500000,203.6500000,471640
SBER,10,20181001,14:30,203.6300000,204.1500000,203.4700000,203.7900000,490430
SBER,10,20181001,14:40,203.8000000,203.9500000,203.5100000,203.6600000,243670
SBER,10,20181001,14:50,203.6600000,203.9900000,203.6000000,203.8200000,175340
SBER,10,20181001,15:00,203.9200000,203.9900000,203.6500000,203.7500000,134080
SBER,10,20181001,15:10,203.7900000,203.8000000,203.5500000,203.6400000,263360
SBER,10,20181001,15:20,203.6200000,203.7000000,203.5000000,203.7000000,222730
SBER,10,20181001,15:30,203.7000000,203.7000000,203.1700000,203.2800000,741150
SBER,10,20181001,15:40,203.3400000,203.5000000,203.1000000,203.1500000,653720
SBER,10,20181001,15:50,203.1600000,203.1600000,202.1300000,202.2000000,2839630
SBER,10,20181001,16:00,202.1300000,202.5200000,201.8400000,202.1200000,2163970
SBER,10,20181001,16:10,202.0800000,202.3600000,201.7100000,202.2300000,1070160
SBER,10,20181001,16:20,202.2100000,202.9800000,202.1900000,202.2700000,1293580
SBER,10,20181001,16:30,202.2700000,202.6800000,202.1100000,202.4500000,773530
SBER,10,20181001,16:40,202.4300000,203.1500000,202.4100000,202.9800000,1079650
SBER,10,20181001,16:50,202.9800000,202.9800000,202.3500000,202.5900000,692350
SBER,10,20181001,17:00,202.5900000,203.3400000,202.4100000,203.2900000,2388460
SBER,10,20181001,17:10,203.2900000,203.5500000,203.0400000,203.4600000,944820
SBER,10,20181001,17:20,203.4700000,203.5500000,203.0000000,203.2300000,799190
SBER,10,20181001,17:30,203.2400000,203.2900000,203.0000000,203.1600000,795820
SBER,10,20181001,17:40,203.1600000,203.2400000,202.9200000,202.9500000,400270
SBER,10,20181001,17:50,203.0000000,203.2400000,202.6600000,203.2400000,743260
SBER,10,20181001,18:00,203.2200000,203.8000000,203.0500000,203.3800000,1228850
SBER,10,20181001,18:10,203.3800000,203.5200000,203.0500000,203.2900000,1023710
SBER,10,20181001,18:20,203.2600000,203.9900000,203.2600000,203.9900000,1955290
SBER,10,20181001,18:30,203.9800000,204.2500000,203.8200000,204.2000000,1635920
SBER,10,20181001,18:40,204.2000000,204.2000000,204.2000000,204.2000000,404070
SBER,10,20181002,10:00,205.1700000,205.9800000,204.5000000,205.1300000,5542460
SBER,10,20181002,10:10,205.1000000,205.6200000,205.0500000,205.2200000,2765860
SBER,10,20181002,10:20,205.2200000,205.2800000,204.2000000,204.5000000,3612590
SBER,10,20181002,10:30,204.5000000,204.6600000,203.2200000,203.3800000,3370450
SBER,10,20181002,10:40,203.4000000,204.1900000,203.3600000,203.9100000,1193800
SBER,10,20181002,10:50,203.9700000,204.3200000,203.7200000,203.8000000,930140
SBER,10,20181002,11:00,203.8000000,203.8500000,203.0500000,203.5600000,1375610
SBER,10,20181002,11:10,203.5400000,203.9900000,203.3200000,203.4800000,815240
SBER,10,20181002,11:20,203.4200000,203.6400000,203.2200000,203.4900000,512630
SBER,10,20181002,11:30,203.3900000,203.8800000,202.8600000,202.9200000,1992990
SBER,10,20181002,11:40,202.9300000,203.5000000,202.8500000,203.2500000,744960
SBER,10,20181002,11:50,203.2000000,203.4200000,202.9200000,203.1600000,954980
SBER,10,20181002,12:00,203.1600000,203.1600000,202.2200000,202.4200000,2513520
SBER,10,20181002,12:10,202.4200000,202.7600000,202.2100000,202.6900000,1235550
SBER,10,20181002,12:20,202.7100000,202.8400000,202.5000000,202.7900000,455580
SBER,10,20181002,12:30,202.7600000,202.8300000,202.3000000,202.3100000,1099320
SBER,10,20181002,12:40,202.3600000,202.4700000,201.9000000,202.0500000,2235680
SBER,10,20181002,12:50,202.0300000,202.1800000,201.8000000,201.8300000,952290
SBER,10,20181002,13:00,201.8500000,202.4900000,201.7000000,202.4600000,1258080
SBER,10,20181002,13:10,202.4500000,202.6500000,201.7200000,201.7900000,845710
SBER,10,20181002,13:20,201.8000000,202.0300000,201.0600000,201.6500000,2359720
SBER,10,20181002,13:30,201.6400000,201.8600000,201.2700000,201.6500000,577850
SBER,10,20181002,13:40,201.6000000,202.4000000,201.5000000,202.1800000,890570
SBER,10,20181002,13:50,202.2000000,202.4000000,202.0500000,202.2200000,597430
SBER,10,20181002,14:00,202.2500000,203.0300000,202.2000000,202.7600000,884850
SBER,10,20181002,14:10,202.7600000,202.7800000,202.2000000,202.3800000,541180
SBER,10,20181002,14:20,202.3500000,202.7300000,201.7800000,202.4300000,704850
SBER,10,20181002,14:30,202.4300000,203.2000000,202.4300000,202.6100000,747640
SBER,10,20181002,14:40,202.6000000,202.8800000,202.1700000,202.7900000,596050
SBER,10,20181002,14:50,202.7500000,202.7900000,202.3200000,202.4600000,238650
SBER,10,20181002,15:00,202.4400000,202.5000000,201.8800000,202.2500000,748120
SBER,10,20181002,15:10,202.2500000,202.4200000,202.0600000,202.4100000,556410
SBER,10,20181002,15:20,202.4100000,202.6900000,202.3500000,202.3500000,376060
SBER,10,20181002,15:30,202.3500000,202.5000000,201.4500000,201.6300000,1357440
SBER,10,20181002,15:40,201.6300000,201.8100000,201.2000000,201.8000000,1121550
SBER,10,20181002,15:50,201.7700000,202.2200000,201.7100000,202.0800000,999790
SBER,10,20181002,16:00,202.0800000,202.1100000,201.5200000,201.6000000,463940
SBER,10,20181002,16:10,201.6100000,202.0000000,201.3500000,201.7700000,617660
SBER,10,20181002,16:20,201.7700000,201.8700000,201.2100000,201.6400000,802250
SBER,10,20181002,16:30,201.5900000,201.8600000,201.0700000,201.2500000,893180
SBER,10,20181002,16:40,201.3100000,201.6900000,201.1000000,201.3600000,377150
SBER,10,20181002,16:50,201.3800000,201.6800000,200.8800000,201.3500000,1780450
SBER,10,20181002,17:00,201.4100000,202.0800000,201.4100000,201.5200000,1165730
SBER,10,20181002,17:10,201.5300000,202.1100000,201.4400000,201.9600000,712610
SBER,10,20181002,17:20,201.9000000,202.0600000,200.7700000,201.1500000,2236380
SBER,10,20181002,17:30,201.1500000,201.5900000,200.3000000,200.4200000,2923770
SBER,10,20181002,17:40,200.4500000,200.7900000,199.8300000,200.1100000,3062690
SBER,10,20181002,17:50,200.1900000,200.6900000,200.1100000,200.5800000,833040
SBER,10,20181002,18:00,200.5300000,200.8000000,199.8000000,200.0100000,3859360
SBER,10,20181002,18:10,200.0300000,200.0700000,198.6200000,199.1000000,5691380
SBER,10,20181002,18:20,199.1000000,200.4400000,199.1000000,200.0500000,2941030
SBER,10,20181002,18:30,200.0500000,200.3000000,199.2500000,199.4500000,2331140
SBER,10,20181002,18:40,199.5000000,199.5000000,199.5000000,199.5000000,387920
SBER,10,20181003,10:00,200.0000000,200.4600000,198.9400000,199.1400000,3495640
SBER,10,20181003,10:10,199.1900000,200.8100000,199.1300000,200.2200000,3924070
SBER,10,20181003,10:20,200.2700000,200.9000000,199.8600000,200.8600000,2689420
SBER,10,20181003,10:30,200.8600000,200.8600000,199.9000000,200.0200000,1559090
SBER,10,20181003,10:40,200.0200000,200.7000000,199.9000000,200.4800000,848740
SBER,10,20181003,10:50,200.5100000,200.7800000,199.9100000,200.0800000,936140
SBER,10,20181003,11:00,200.0800000,200.2600000,199.1800000,199.4800000,1178050
SBER,10,20181003,11:10,199.4400000,200.3700000,199.2400000,200.3200000,1404890
SBER,10,20181003,11:20,200.3100000,200.4800000,200.1500000,200.4800000,557170
SBER,10,20181003,11:30,200.4700000,200.7000000,200.1000000,200.3600000,967520
SBER,10,20181003,11:40,200.3700000,200.7300000,200.2100000,200.5300000,549010
SBER,10,20181003,11:50,200.5100000,200.5900000,199.5500000,200.0600000,1576350
SBER,10,20181003,12:00,200.0000000,200.0000000,199.4600000,199.6400000,720230
SBER,10,20181003,12:10,199.6700000,200.2500000,199.6400000,199.8900000,984200
SBER,10,20181003,12:20,199.8700000,200.4800000,199.8700000,200.3100000,1264510
SBER,10,20181003,12:30,200.3300000,200.5200000,200.1600000,200.5000000,972160
SBER,10,20181003,12:40,200.5000000,200.5000000,200.2300000,200.4100000,712860
SBER,10,20181003,12:50,200.4100000,201.4700000,200.3600000,201.4300000,3651610
SBER,10,20181003,13:00,201.4300000,201.7000000,201.0500000,201.6800000,2262220
SBER,10,20181003,13:10,201.6800000,201.8300000,201.1600000,201.2500000,1065670
SBER,10,20181003,13:20,201.3000000,201.3000000,200.8100000,200.9900000,837250
SBER,10,20181003,13:30,200.9900000,201.2700000,200.9300000,201.2400000,370170
SBER,10,20181003,13:40,201.2000000,201.2500000,200.9000000,201.1100000,400840
SBER,10,20181003,13:50,201.1100000,201.5500000,201.0600000,201.4300000,626520
SBER,10,20181003,14:00,201.4500000,201.5300000,201.1300000,201.3100000,918250
SBER,10,20181003,14:10,201.3400000,202.4700000,201.3400000,201.9000000,3130180
SBER,10,20181003,14:20,201.8600000,202.0600000,201.5200000,201.6900000,894140
SBER,10,20181003,14:30,201.7200000,202.2700000,201.6000000,202.0500000,1047120
SBER,10,20181003,14:40,202.1400000,202.2800000,201.0400000,201.1500000,1765650
SBER,10,20181003,14:50,201.2500000,201.4000000,200.8200000,201.2700000,761220
SBER,10,20181003,15:00,201.2700000,201.3000000,200.7300000,200.9200000,648790
SBER,10,20181003,15:10,200.9200000,200.9900000,200.0600000,200.2400000,1675240
SBER,10,20181003,15:20,200.2400000,200.3400000,200.0600000,200.1500000,1164430
SBER,10,20181003,15:30,200.1500000,200.2500000,199.6000000,199.9200000,4218320
SBER,10,20181003,15:40,199.8800000,200.2900000,199.5500000,200.2500000,1379580
SBER,10,20181003,15:50,200.1900000,200.2200000,199.7500000,199.8000000,541680
SBER,10,20181003,16:00,199.8900000,200.1400000,199.5500000,200.0000000,485770
SBER,10,20181003,16:10,200.0000000,200.2800000,199.7500000,199.8400000,617820
SBER,10,20181003,16:20,199.8500000,200.2400000,199.7000000,199.9300000,1010430
SBER,10,20181003,16:30,200.0100000,200.1600000,199.5700000,199.6300000,754380
SBER,10,20181003,16:40,199.6700000,199.8500000,198.0000000,198.0500000,4221210
SBER,10,20181003,16:50,198.0800000,198.1100000,196.8500000,198.1100000,4115680
SBER,10,20181003,17:00,198.0900000,198.6500000,197.5300000,198.6300000,1639910
SBER,10,20181003,17:10,198.5800000,198.6500000,198.1200000,198.3000000,1115730
SBER,10,20181003,17:20,198.2200000,199.3500000,197.9000000,199.2400000,1894350
SBER,10,20181003,17:30,199.1400000,199.1400000,197.3500000,197.7000000,1884030
SBER,10,20181003,17:40,197.6600000,199.2500000,197.5700000,199.0000000,1858610
SBER,10,20181003,17:50,199.0100000,199.0300000,197.9100000,198.0100000,1272380
SBER,10,20181003,18:00,197.9900000,198.4200000,197.9300000,198.3800000,740830
SBER,10,20181003,18:10,198.3800000,198.4100000,197.8000000,198.1800000,1125040
SBER,10,20181003,18:20,198.1700000,198.2100000,197.7000000,198.1200000,1165670
SBER,10,20181003,18:30,198.1300000,198.4500000,197.7500000,198.3000000,781070
SBER,10,20181003,18:40,198.3000000,198.3000000,198.3000000,198.3000000,214680
SBER,10,20181004,10:00,197.9100000,198.1900000,195.8000000,196.1900000,5092410
SBER,10,20181004,10:10,196.1300000,197.1900000,196.0200000,197.0500000,1490270
SBER,10,20181004,10:20,197.0700000,197.5500000,196.4000000,196.4000000,1630340
SBER,10,20181004,10:30,196.4800000,197.0400000,195.9700000,196.6100000,1896430
SBER,10,20181004,10:40,196.5500000,197.2900000,196.3400000,197.0000000,1205650
SBER,10,20181004,10:50,196.9000000,196.9200000,196.4000000,196.6900000,482240
SBER,10,20181004,11:00,196.6200000,196.7600000,195.3300000,195.6500000,1702470
SBER,10,20181004,11:10,195.6700000,195.8300000,195.0900000,195.3600000,1434460
SBER,10,20181004,11:20,195.2500000,195.6800000,195.2000000,195.3300000,879720
SBER,10,20181004,11:30,195.2500000,195.3100000,194.8100000,195.1700000,2350000
SBER,10,20181004,11:40,195.1800000,195.6300000,195.1200000,195.3800000,904490
SBER,10,20181004,11:50,195.3800000,196.0000000,195.2100000,195.6900000,1229660
SBER,10,20181004,12:00,195.6800000,196.2600000,195.6100000,196.1800000,762230
SBER,10,20181004,12:10,196.1800000,196.6700000,196.0200000,196.2800000,923630
SBER,10,20181004,12:20,196.2300000,196.4200000,195.8100000,196.0300000,517180
SBER,10,20181004,12:30,196.0100000,196.2400000,195.6500000,195.6500000,517100
SBER,10,20181004,12:40,195.6500000,196.3600000,195.6500000,195.9300000,706350
SBER,10,20181004,12:50,195.9200000,196.1300000,195.7700000,195.9000000,339660
SBER,10,20181004,13:00,195.8600000,196.2500000,195.6600000,196.2500000,422530
SBER,10,20181004,13:10,196.2000000,196.4800000,195.9000000,196.4800000,397180
SBER,10,20181004,13:20,196.4800000,196.6200000,196.0200000,196.1500000,275100
SBER,10,20181004,13:30,196.2100000,196.2100000,195.8100000,195.8200000,485650
SBER,10,20181004,13:40,195.8900000,196.0000000,195.5500000,195.8000000,688230
SBER,10,20181004,13:50,195.8100000,196.1400000,195.7500000,195.8500000,430810
SBER,10,20181004,14:00,195.7700000,195.9700000,195.5500000,195.9000000,307250
SBER,10,20181004,14:10,195.8400000,196.2700000,195.7700000,195.8200000,626000
SBER,10,20181004,14:20,195.8200000,196.2900000,195.7700000,195.8500000,607270
SBER,10,20181004,14:30,195.8900000,196.0000000,194.9300000,194.9400000,1465590
SBER,10,20181004,14:40,194.9400000,195.0000000,193.8600000,194.4500000,4823140
SBER,10,20181004,14:50,194.5100000,194.6900000,194.0100000,194.0400000,694490
SBER,10,20181004,15:00,194.0100000,194.2300000,192.5200000,193.0000000,6986370
SBER,10,20181004,15:10,193.0000000,193.2300000,192.2100000,192.6900000,4411700
SBER,10,20181004,15:20,192.6900000,192.7100000,191.4600000,191.9100000,3183900
SBER,10,20181004,15:30,191.9100000,192.1900000,191.7000000,191.7600000,2095460
SBER,10,20181004,15:40,191.7600000,191.9900000,191.2200000,191.4000000,2322460
SBER,10,20181004,15:50,191.3200000,191.5800000,190.6100000,190.7000000,3581830
SBER,10,20181004,16:00,190.7000000,192.2800000,190.7000000,191.9500000,3125040
SBER,10,20181004,16:10,191.9700000,192.1000000,191.5000000,191.5000000,1352450
SBER,10,20181004,16:20,191.5100000,191.9700000,191.1700000,191.7200000,932800
SBER,10,20181004,16:30,191.7200000,191.8300000,190.5700000,190.9700000,3110760
SBER,10,20181004,16:40,190.9900000,190.9900000,190.5600000,190.9500000,808340
SBER,10,20181004,16:50,190.9600000,191.0800000,190.7700000,191.0000000,1487510
SBER,10,20181004,17:00,191.0100000,191.0700000,189.5200000,189.9900000,5046100
SBER,10,20181004,17:10,189.9900000,190.1800000,189.2500000,190.1700000,2336000
SBER,10,20181004,17:20,190.1700000,190.9100000,190.0700000,190.4200000,2077900
SBER,10,20181004,17:30,190.4300000,190.4300000,189.6600000,189.7900000,758350
SBER,10,20181004,17:40,189.8000000,190.3100000,189.4700000,189.9500000,1233850
SBER,10,20181004,17:50,189.9900000,190.2400000,189.6900000,189.7900000,853430
SBER,10,20181004,18:00,189.7400000,190.4500000,189.6700000,189.7200000,1290390
SBER,10,20181004,18:10,189.7800000,190.2100000,189.7000000,190.1000000,745300
SBER,10,20181004,18:20,190.1300000,190.3600000,189.7000000,189.8000000,1384380
SBER,10,20181004,18:30,189.8100000,189.9900000,189.3000000,189.3100000,1962100
SBER,10,20181004,18:40,189.3500000,189.3500000,189.3500000,189.3500000,992190
SBER,10,20181005,10:00,188.9800000,189.5000000,186.6500000,188.0300000,6108880
SBER,10,20181005,10:10,188.1100000,190.5300000,187.3200000,190.1400000,5595740
SBER,10,20181005,10:20,190.1600000,190.8300000,189.9000000,190.6500000,4347960
SBER,10,20181005,10:30,190.6500000,191.4000000,189.8300000,190.1200000,3821920
SBER,10,20181005,10:40,190.1600000,191.5900000,190.1600000,191.1200000,2571370
SBER,10,20181005,10:50,191.1600000,191.2000000,190.3100000,190.7500000,1111800
SBER,10,20181005,11:00,190.8300000,190.9800000,189.3100000,189.8000000,1767520
SBER,10,20181005,11:10,189.8000000,190.3400000,189.4000000,189.6600000,864460
SBER,10,20181005,11:20,189.7400000,189.8300000,188.5000000,188.6200000,1394610
SBER,10,20181005,11:30,188.7300000,188.9500000,186.9400000,186.9400000,3478450
SBER,10,20181005,11:40,186.9500000,187.3000000,185.0500000,185.4000000,8313150
SBER,10,20181005,11:50,185.3800000,186.3500000,185.2100000,185.7000000,3302340
SBER,10,20181005,12:00,185.7000000,186.8600000,185.6200000,186.8100000,2901170
SBER,10,20181005,12:10,186.8500000,187.7000000,186.2000000,186.7100000,2400440
SBER,10,20181005,12:20,186.7300000,187.2500000,185.8100000,187.1400000,1757630
SBER,10,20181005,12:30,187.0500000,187.5100000,186.2000000,186.7600000,1685590
SBER,10,20181005,12:40,186.7700000,186.9300000,185.4000000,186.0000000,1887280
SBER,10,20181005,12:50,185.9600000,186.4200000,185.4000000,186.1800000,1139770
SBER,10,20181005,13:00,186.2600000,186.9200000,185.8900000,186.1900000,860940
SBER,10,20181005,13:10,186.2600000,186.2900000,185.4000000,185.7400000,1423220
SBER,10,20181005,13:20,185.6700000,186.0000000,185.5100000,185.9600000,625080
SBER,10,20181005,13:30,185.9600000,186.1900000,185.7500000,185.9600000,968640
SBER,10,20181005,13:40,185.8600000,186.3000000,185.8500000,186.0300000,1128180
SBER,10,20181005,13:50,186.0900000,187.2000000,186.0200000,187.2000000,1711200
SBER,10,20181005,14:00,187.2000000,187.2900000,186.3400000,186.3500000,1014050
SBER,10,20181005,14:10,186.3700000,187.6700000,186.3700000,187.1600000,1261130
SBER,10,20181005,14:20,187.2000000,187.6000000,186.8800000,187.6000000,755360
SBER,10,20181005,14:30,187.5700000,188.7700000,187.4500000,187.9000000,2599180
SBER,10,20181005,14:40,187.9300000,189.3800000,187.8100000,189.3600000,2444090
SBER,10,20181005,14:50,189.3800000,190.2500000,189.0500000,190.2500000,2949620
SBER,10,20181005,15:00,190.2100000,190.2500000,188.5000000,188.6700000,3511580
SBER,10,20181005,15:10,188.6700000,189.6200000,188.6000000,189.4700000,1253450
SBER,10,20181005,15:20,189.4700000,189.4700000,188.6300000,188.9700000,1112610
SBER,10,20181005,15:30,189.0000000,189.8300000,187.5400000,187.6400000,2556950
SBER,10,20181005,15:40,187.6600000,188.3800000,187.5800000,188.2000000,878660
SBER,10,20181005,15:50,188.1800000,189.5000000,188.0900000,189.1600000,1537240
SBER,10,20181005,16:00,189.2000000,189.8500000,189.2000000,189.3100000,1394370
SBER,10,20181005,16:10,189.3100000,189.6600000,188.5800000,188.9600000,928150
SBER,10,20181005,16:20,189.0000000,189.4000000,188.8300000,188.9200000,629830
SBER,10,20181005,16:30,188.9500000,189.6900000,188.5400000,189.4800000,1092020
SBER,10,20181005,16:40,189.4800000,189.5400000,188.7200000,188.8000000,685740
SBER,10,20181005,16:50,188.8000000,189.2400000,188.7100000,189.0500000,852490
SBER,10,20181005,17:00,189.0900000,190.1800000,189.0400000,189.6500000,1793920
SBER,10,20181005,17:10,189.6800000,189.8800000,188.9600000,188.9900000,890420
SBER,10,20181005,17:20,189.0000000,189.3300000,189.0000000,189.1000000,638000
SBER,10,20181005,17:30,189.1400000,189.4300000,189.0000000,189.2800000,806270
SBER,10,20181005,17:40,189.2800000,189.2800000,188.0000000,188.1000000,1852910
SBER,10,20181005,17:50,188.1200000,188.5900000,188.0000000,188.0100000,1208290
SBER,10,20181005,18:00,188.0100000,188.3900000,187.4100000,187.4100000,1423450
SBER,10,20181005,18:10,187.4100000,187.7800000,187.2500000,187.4100000,1205850
SBER,10,20181005,18:20,187.4100000,187.7600000,187.4000000,187.5100000,1194760
SBER,10,20181005,18:30,187.5100000,188.3100000,187.2000000,188.3100000,2091630
SBER,10,20181005,18:40,187.2000000,187.2000000,187.2000000,187.2000000,1383840
SBER,10,20181008,10:00,187.0500000,187.7700000,185.5500000,185.6100000,2736270
SBER,10,20181008,10:10,185.7000000,186.1600000,182.5100000,184.2200000,7296640
SBER,10,20181008,10:20,184.2200000,185.1400000,183.7100000,184.6700000,2989900
SBER,10,20181008,10:30,184.6600000,185.5900000,184.4200000,185.3400000,1672020
SBER,10,20181008,10:40,185.4000000,185.6000000,185.0000000,185.0800000,1742750
SBER,10,20181008,10:50,185.0200000,185.3500000,184.1300000,184.4200000,1432760
SBER,10,20181008,11:00,184.5500000,185.0000000,183.9600000,184.1200000,1151330
SBER,10,20181008,11:10,184.1200000,184.6800000,183.8100000,184.4500000,1025630
SBER,10,20181008,11:20,184.4400000,184.4500000,183.2000000,183.7600000,1396830
SBER,10,20181008,11:30,183.8000000,183.9100000,183.4000000,183.8700000,451960
SBER,10,20181008,11:40,183.7900000,184.3100000,183.7900000,184.1300000,779220
SBER,10,20181008,11:50,184.1300000,184.4800000,184.0100000,184.2700000,341980
SBER,10,20181008,12:00,184.2700000,184.6700000,183.8400000,184.3500000,509560
SBER,10,20181008,12:10,184.3700000,184.9800000,184.3500000,184.9800000,601880
SBER,10,20181008,12:20,184.9700000,185.5000000,184.8400000,185.0600000,1199730
SBER,10,20181008,12:30,185.0000000,185.2400000,184.7300000,185.1400000,386460
SBER,10,20181008,12:40,185.1400000,186.4300000,185.1400000,186.2400000,2238630
SBER,10,20181008,12:50,186.3000000,186.4000000,185.3700000,185.5500000,1208180
SBER,10,20181008,13:00,185.5300000,185.7000000,184.5600000,184.9400000,1021850
SBER,10,20181008,13:10,184.9500000,185.0700000,184.3600000,184.3600000,568630
SBER,10,20181008,13:20,184.3600000,184.8300000,184.3600000,184.5800000,259800
SBER,10,20181008,13:30,184.6000000,184.7400000,184.5000000,184.5000000,430710
SBER,10,20181008,13:40,184.5000000,184.7500000,183.9000000,184.5000000,1169760
SBER,10,20181008,13:50,184.4800000,185.3500000,184.4100000,184.8300000,840470
SBER,10,20181008,14:00,184.8500000,185.4800000,184.8500000,185.3900000,640060
SBER,10,20181008,14:10,185.4400000,185.9800000,185.3500000,185.6700000,1006980
SBER,10,20181008,14:20,185.6800000,186.5900000,185.5200000,186.1200000,2649820
SBER,10,20181008,14:30,186.1700000,186.7300000,185.7400000,186.6900000,1700680
SBER,10,20181008,14:40,186.6700000,186.8600000,185.9500000,186.0000000,750270
SBER,10,20181008,14:50,185.9700000,186.4000000,185.7300000,186.2100000,465630
SBER,10,20181008,15:00,186.1400000,186.3700000,185.6100000,185.6700000,423090
SBER,10,20181008,15:10,185.7200000,186.1100000,185.5500000,185.9400000,406140
SBER,10,20181008,15:20,185.8400000,186.8000000,185.8400000,186.3700000,831590
SBER,10,20181008,15:30,186.3200000,186.7000000,186.1100000,186.3900000,499850
SBER,10,20181008,15:40,186.3900000,186.5000000,185.8500000,186.1500000,361620
SBER,10,20181008,15:50,186.1000000,186.4000000,185.7000000,185.7000000,331360
SBER,10,20181008,16:00,185.7500000,186.3500000,185.6500000,186.1800000,605960
SBER,10,20181008,16:10,186.1700000,186.1700000,185.1900000,185.3800000,1095890
SBER,10,20181008,16:20,185.3500000,185.6400000,185.0600000,185.3400000,524760
SBER,10,20181008,16:30,185.3500000,185.5800000,184.5600000,185.5600000,1007500
SBER,10,20181008,16:40,185.4800000,186.6200000,185.3300000,186.4300000,1725380
SBER,10,20181008,16:50,186.4300000,186.7500000,186.0300000,186.2800000,884340
SBER,10,20181008,17:00,186.2400000,187.8800000,186.2400000,187.7200000,3040760
SBER,10,20181008,17:10,187.7200000,189.0700000,187.7200000,188.5000000,5034630
SBER,10,20181008,17:20,188.5200000,189.1200000,188.3000000,188.6000000,1066070
SBER,10,20181008,17:30,188.6300000,189.4700000,188.6000000,189.2000000,2268880
SBER,10,20181008,17:40,189.2000000,189.9400000,188.9100000,189.4200000,2522890
SBER,10,20181008,17:50,189.4200000,190.1000000,189.1300000,189.5800000,1798470
SBER,10,20181008,18:00,189.7100000,191.0100000,189.6700000,190.8100000,2998500
SBER,10,20181008,18:10,190.7700000,192.9500000,190.7500000,192.3900000,6528200
SBER,10,20181008,18:20,192.3500000,193.6000000,192.3500000,193.0000000,4369760
SBER,10,20181008,18:30,192.9800000,193.1800000,192.2600000,192.3900000,2110600
SBER,10,20181008,18:40,191.8500000,191.8500000,191.8500000,191.8500000,1370690
SBER,10,20181009,10:00,193.5000000,194.9900000,193.2400000,193.8400000,6338410
SBER,10,20181009,10:10,193.8400000,194.5300000,192.9600000,194.1700000,3848220
SBER,10,20181009,10:20,194.1900000,196.0400000,194.1500000,195.5100000,5884000
SBER,10,20181009,10:30,195.5300000,195.7900000,194.8200000,195.1400000,2848700
SBER,10,20181009,10:40,195.1200000,195.4000000,194.5100000,194.8100000,1369220
SBER,10,20181009,10:50,194.9000000,195.2000000,194.0800000,194.5700000,1200640
SBER,10,20181009,11:00,194.4500000,195.4300000,193.8400000,195.2900000,1695600
